,소재지명,도로명,위도,경도,시설구분
264,신봉센트레빌1단지,경기도 용인시 수지구 신봉1로172번길 8,37.3288257,127.0698681,아파트주차장
265,용인서천효성해링턴플레이스,경기도 용인시 기흥구 서그내로 31,37.2443449,127.073666,아파트주차장
266,만현마을1단지롯데캐슬,경기도 용인시 수지구 만현로 25,37.3130672,127.0884511,아파트주차장
267,지석마을진흥더루벤스1단지,경기도 용인시 기흥구 중부대로746번길 20,37.2609884,127.1374524,아파트주차장
268,지석마을진흥더루벤스2차,경기도 용인시 기흥구 중부대로746번길 21,37.2593378,127.1385907,아파트주차장
269,금화마을주공4단지,경기도 용인시 기흥구 금화로58번길 10,37.2625199,127.1103673,아파트주차장
270,금화마을대우현대,경기도 용인시 기흥구 금화로82번길 14,37.2646464,127.1099995,아파트주차장
271,금화마을주공5단지,경기도 용인시 기흥구 금화로82번길 17,37.2663947,127.1121786,아파트주차장
272,청현마을 두진,경기도 용인시 기흥구 덕영대로2077번길 8,37.2686108,127.096387,아파트주차장
273,영덕신일,경기도 용인시 기흥구 덕영대로2077번길 20,37.2675494,127.095916,아파트주차장
274,청현마을기흥데시앙,경기도 용인시 기흥구 덕영대로2077번길 53,37.2656635,127.0938144,아파트주차장
275,대명레이크빌,경기도 용인시 기흥구 덕영대로2077번길 55,37.2656377,127.0926771,아파트주차장
276,탑실마을대주피오레1단지,경기도 용인시 기흥구 탑실로 15,37.2401063,127.1084713,아파트주차장
277,공세대주피오레2단지,경기도 용인시 기흥구 탑실로 152,37.2430464,127.1218279,아파트주차장
278,서천마을쌍용예가,경기도 용인시 기흥구 서천동로 60,37.2403129,127.0755947,아파트주차장
279,성복역 아이파크,경기도 용인시 수지구 상현로 142,37.3111606,127.0854248,아파트주차장
280,성산마을서해그랑블,경기도 용인시 기흥구 동백4로 26,37.2713547,127.154829,아파트주차장
281,어은목마을한라비발디3단지,경기도 용인시 기흥구 동백4로 72,37.2709056,127.1581929,아파트주차장
282,성산마을신영지웰,경기도 용인시 기흥구 동백5로 41,37.2759049,127.1547939,아파트주차장
283,백현마을상록롯데캐슬,경기도 용인시 기흥구 동백5로 79,37.2765666,127.1574882,아파트주차장
284,광교레이크포레아파트,경기도 용인시 수지구 광교호수로 431,37.354597,127.0704875,아파트주차장
285,구갈우림,경기도 용인시 기흥구 신구로42번길 15,37.2760598,127.1117054,아파트주차장
286,풍림고층,경기도 용인시 기흥구 신구로42번길 22,37.2756313,127.1117522,아파트주차장
287,꽃메마을한라신영프로방스,경기도 용인시 수지구 죽전로27번길 14-30,37.3217098,127.1144788,아파트주차장
288,죽전주공8단지,경기도 용인시 수지구 죽전로27번길 60,37.32504,127.1128928,아파트주차장
289,기흥써니밸리,경기도 용인시 기흥구 고매로 16,37.2309299,127.1111533,아파트주차장
290,기흥동성,경기도 용인시 기흥구 고매로 26,37.2309732,127.1121163,아파트주차장
291,푸른마을푸르지오,경기도 용인시 수지구 성복2로76번길 31,37.316175,127.0798382,아파트주차장
292,수지 성복 효성해링턴코트,경기도 용인시 수지구 성복1로281번길 20,37.3175005,127.0653222,아파트주차장
293,호수마을서해그랑블,경기도 용인시 기흥구 동백7로 56,37.2818739,127.1574618,아파트주차장
294,휴먼시아흥덕마을1단지,경기도 용인시 기흥구 흥덕1로79번길 9,37.2744927,127.0691151,아파트주차장
295,호반써밋 레이크파크,경기도 용인시 기흥구 흥덕1로79번길 37,37.2775755,127.0700616,아파트주차장
296,광교레이크스위첸,경기도 용인시 기흥구 흥덕2로117번길 14,37.2786452,127.0721345,아파트주차장
297,용인흥덕아델리움8단지,경기도 용인시 기흥구 흥덕2로118번길 25,37.2718661,127.0737664,아파트주차장
298,흥덕우미린레이크포레,경기도 용인시 기흥구 흥덕2로118번길 26,37.2718661,127.0737664,아파트주차장
299,원대마을한신아파트,경기도 용인시 기흥구 신갈로 102,37.276014,127.1064502,아파트주차장
300,서천마을휴먼시아3단지,경기도 용인시 기흥구 서천서로 125,37.235632,127.0701048,아파트주차장
301,센트럴파크원,경기도 용인시 기흥구 서천서로 27,37.235632,127.0701048,아파트주차장
302,새천년그린빌주공1단지,경기도 용인시 기흥구 새천년로 13,37.289937,127.1106807,아파트주차장
303,새천년그린빌주공2단지,경기도 용인시 기흥구 새천년로 27,37.2898634,127.1120462,아파트주차장
304,파크시엘아파트,경기도 용인시 기흥구 새천년로 40,37.2885804,127.114221,아파트주차장
305,양현마을신안풍림,경기도 용인시 기흥구 산양로 17,37.2839692,127.1071072,아파트주차장
306,물푸레마을휴먼시아1단지,경기도 용인시 기흥구 구성2로 52,37.2949904,127.1468115,아파트주차장
307,물푸레마을휴먼시아2단지,경기도 용인시 기흥구 구성3로 37,37.2954196,127.1492204,아파트주차장
308,물푸레마을휴먼시아5단지,경기도 용인시 기흥구 구성3로 38,37.2955695,127.150906,아파트주차장
309,연원마을삼성명가타운,경기도 용인시 기흥구 용구대로 2460,37.3050626,127.1079318,아파트주차장
310,교동마을현대홈타운,경기도 용인시 기흥구 마북로 124-9,37.3003471,127.1245561,아파트주차장
311,강남마을코오롱하늘채,경기도 용인시 기흥구 강남동로 20,37.2700528,127.1288736,아파트주차장
312,"강남마을자연앤4,6단지",경기도 용인시 기흥구 강남동로 43,37.2704731,127.1319931,아파트주차장
313,구갈강남마을 계룡리슈빌,경기도 용인시 기흥구 강남동로 54,37.2694517,127.1335325,아파트주차장
314,용인구갈8,경기도 용인시 기흥구 강남동로 92,37.2713311,127.1357165,아파트주차장
315,강남마을9단지한라비발디,경기도 용인시 기흥구 강남동로 128,37.2752113,127.1374638,아파트주차장
316,동원로얄듀크,경기도 용인시 기흥구 흥덕중앙로105번길 24,37.2769497,127.0806158,아파트주차장
317,흥덕우남퍼스트빌리젠트,경기도 용인시 기흥구 흥덕중앙로105번길 40,37.2802751,127.0814718,아파트주차장
318,흥덕11단지경남아너스빌,경기도 용인시 기흥구 흥덕중앙로105번길 41,37.2804603,127.0777212,아파트주차장
319,백현마을코아루,경기도 용인시 기흥구 동백7로 80,37.2808595,127.159274,아파트주차장
320,백현마을한라비발디2단지,경기도 용인시 기흥구 동백7로 96,37.279908,127.1609343,아파트주차장
321,백현마을한라비발디1단지,경기도 용인시 기흥구 동백7로 97,37.2810064,127.1620791,아파트주차장
322,호수마을자연앤데시앙,경기도 용인시 기흥구 동백8로 9,37.2868152,127.1516292,아파트주차장
323,호수마을월드메르디앙,경기도 용인시 기흥구 동백8로 19,37.2864301,127.1532112,아파트주차장
324,휴먼시아5단지,경기도 용인시 기흥구 동백8로 27,37.2864376,127.1545148,아파트주차장
325,호수마을주공3단지,경기도 용인시 기흥구 동백8로 64,37.2840116,127.1577695,아파트주차장
326,엘지빌리지2차,경기도 용인시 수지구 수지로113번길 15,37.312431,127.078327,아파트주차장
327,수지강남빌리지,경기도 용인시 수지구 수지로113번길 16,37.3141146,127.077801,아파트주차장
328,교동마을현대,경기도 용인시 기흥구 마북로 139,37.3030087,127.121007,아파트주차장
329,교동마을동양파라곤,경기도 용인시 기흥구 마북로 140,37.3014745,127.1227597,아파트주차장
330,한보라 더힐,경기도 용인시 기흥구 한보라1로 91,37.2475962,127.1068039,아파트주차장
331,신촌마을포스홈타운2단지,경기도 용인시 기흥구 신촌로47번길 11,37.308879,127.1092833,아파트주차장
332,수원동마을쌍용스윗닷홈2단지,경기도 용인시 기흥구 중부대로788번길 15,37.2558923,127.1414775,아파트주차장
333,수원동마을쌍용아파트,경기도 용인시 기흥구 중부대로788번길 22,37.2572094,127.1389599,아파트주차장
334,벽산타운3단지,경기도 용인시 수지구 용구대로2801번길 16,37.3352068,127.1070112,아파트주차장
335,벽산,경기도 용인시 수지구 용구대로2801번길 41,37.3343396,127.1049406,아파트주차장
336,성동마을 엘지빌리지3차,경기도 용인시 수지구 성복2로 126,37.3177395,127.0727057,아파트주차장
337,성동마을엘지빌리지6차,경기도 용인시 수지구 성복2로 158,37.3189362,127.0700712,아파트주차장
338,수지자이아파트,경기도 용인시 수지구 성복2로 174,37.3197437,127.0682628,아파트주차장
339,성복센트럴자이아파트,경기도 용인시 수지구 성복2로 184,37.3204319,127.0670877,아파트주차장
340,구성휴먼시아물푸레마을휴먼시아3단지,경기도 용인시 기흥구 구성3로 65,37.2997605,127.1502859,아파트주차장
341,상현엘지자이,경기도 용인시 수지구 만현로133번길 33,37.3041327,127.0897095,아파트주차장
342,만현마을2단지현대아이파크,경기도 용인시 수지구 만현로67번길 9,37.3092782,127.0881144,아파트주차장
343,만현마을3단지성원상떼빌,경기도 용인시 수지구 만현로67번길 19,37.3097039,127.0902639,아파트주차장
344,진흥더블파크,경기도 용인시 수지구 죽전로254번길 29,37.3330962,127.13057,아파트주차장
345,엘지자이1차,경기도 용인시 수지구 신봉2로 26,37.3260322,127.0782523,아파트주차장
346,웰스톤시티,경기도 용인시 수지구 신봉2로 60,37.3288652,127.0722041,아파트주차장
347,엘지신봉자이2차,경기도 용인시 수지구 신봉2로 72,37.3291472,127.074433,아파트주차장
348,광교산자이아파트,경기도 용인시 수지구 신봉2로 93,37.3288652,127.0722041,아파트주차장
349,어정마을서희삼정,경기도 용인시 기흥구 언동로 193-26,37.2792899,127.1450661,아파트주차장
350,신동백동도센트리움,경기도 용인시 기흥구 언동로 207,37.2850783,127.1384014,아파트주차장
351,드림랜드,경기도 용인시 기흥구 용구대로2152번길 39,37.2802117,127.1102189,아파트주차장
352,용화마을태영데시앙,경기도 용인시 기흥구 구성로 44-10,37.2939994,127.1134875,아파트주차장
353,물푸레마을휴먼시아9단지,경기도 용인시 기흥구 구성로 392,37.2918368,127.1531055,아파트주차장
354,물푸레마을휴먼시아7단지,경기도 용인시 기흥구 구성로 395,37.2929383,127.1517849,아파트주차장
355,호반베르디움,경기도 용인시 기흥구 구성로 411,37.2933522,127.153834,아파트주차장
356,물푸레마을경남아너스빌,경기도 용인시 기흥구 구성로 470,37.2976382,127.1531397,아파트주차장
357,구성더포레스트,경기도 용인시 기흥구 구성로 475,37.2936263,127.146836,아파트주차장
358,연원마을엘지,경기도 용인시 기흥구 연원로 5,37.3015437,127.1079091,아파트주차장
359,벽산블루밍,경기도 용인시 수지구 수지로 68,37.3088564,127.07752,아파트주차장
360,광교힐스테이트,경기도 용인시 수지구 수지로 75,37.3084294,127.0740643,아파트주차장
361,삼성1차,경기도 용인시 수지구 수풍로 13,37.3261767,127.0887576,아파트주차장
362,수지보원아파트,경기도 용인시 수지구 수풍로 16,37.3264316,127.0903828,아파트주차장
363,수지2차삼성,경기도 용인시 수지구 수풍로 38,37.3272638,127.0915124,아파트주차장
364,수지동문,경기도 용인시 수지구 수풍로 47,37.3288252,127.091137,아파트주차장
365,수지4차삼성,경기도 용인시 수지구 수풍로 90,37.3307712,127.0940328,아파트주차장
366,수지 진산마을 푸르지오,경기도 용인시 수지구 진산로34번길 24,37.3171128,127.0960387,아파트주차장
367,진산마을삼성래미안7차,경기도 용인시 수지구 진산로34번길 29,37.3171128,127.0960387,아파트주차장
368,용인삼환나우빌아파트,경기도 용인시 처인구 중부대로 1348,37.2336191,127.1945985,아파트주차장
369,양지마을신원아침도시,경기도 용인시 처인구 교동로 1,37.2349109,127.2853868,아파트주차장
370,신일유토빌,경기도 용인시 기흥구 어정로 62-7,37.2711718,127.1390783,아파트주차장
371,지석마을그대가크레던스,경기도 용인시 기흥구 어정로 62-28,37.2684339,127.1361769,아파트주차장
372,초록마을 풍림아파트,경기도 용인시 기흥구 어정로 80,37.2725703,127.1398269,아파트주차장
373,삼익리베리움,경기도 용인시 기흥구 갈천로7번길 47,37.2706795,127.1055428,아파트주차장
374,성현마을죽전주공3단지,경기도 용인시 수지구 죽전로193번길 11,37.3266759,127.1253051,아파트주차장
375,성현마을반도유보라,경기도 용인시 수지구 죽전로193번길 35,37.3266759,127.1253051,아파트주차장
376,진산마을삼성5차아파트,경기도 용인시 수지구 진산로66번길 10,37.3163032,127.0941128,아파트주차장
377,하마비마을동부센트레빌,경기도 용인시 기흥구 구성로 97,37.2949115,127.1218581,아파트주차장
378,동일하이빌1차,경기도 용인시 기흥구 구성로 105-15,37.2963246,127.1274879,아파트주차장
379,언남동부,경기도 용인시 기흥구 구성로 123,37.2932336,127.1226896,아파트주차장
380,엘지빌리지5차B단지,경기도 용인시 수지구 신봉1로 110,37.3264413,127.0727206,아파트주차장
381,엘지빌리지5차A단지,경기도 용인시 수지구 신봉1로 112-2,37.3264413,127.0727206,아파트주차장
382,동부센트레빌5단지,경기도 용인시 수지구 신봉1로 214,37.3299595,127.0670297,아파트주차장
383,신봉동부센트레빌6단지아파트,경기도 용인시 수지구 신봉1로 216,37.3332126,127.0648895,아파트주차장
384,래미안이스트팰리스2단지,경기도 용인시 수지구 동천로113번길 10,37.3364872,127.0900934,아파트주차장
385,신동백롯데캐슬에코2단지,경기도 용인시 기흥구 동백죽전대로527번길 67,37.2721371,127.1521978,아파트주차장
386,신동백롯데캐슬에코1단지,경기도 용인시 기흥구 동백죽전대로527번길 80,37.2721371,127.1521978,아파트주차장
387,신동백서해그랑블1차,경기도 용인시 기흥구 동백죽전대로527번길 81,37.2721371,127.1521978,아파트주차장
388,용인마평,경기도 용인시 처인구 고림로 22,37.2356367,127.2143256,아파트주차장
389,서천마을2단지,경기도 용인시 기흥구 서천로128번길 12,37.2380967,127.0722069,아파트주차장
390,배머루베네치아,경기도 용인시 처인구 영문로 64,37.2723034,127.209872,아파트주차장
391,신명스카이뷰,경기도 용인시 수지구 손곡로 53,37.3357194,127.0966761,아파트주차장
392,수진마을2단지,경기도 용인시 수지구 손곡로 54,37.3368172,127.0965918,아파트주차장
393,수진마을우미이노스빌,경기도 용인시 수지구 손곡로 67,37.3356784,127.0948484,아파트주차장
394,수진마을써니벨리,경기도 용인시 수지구 손곡로 82,37.3368954,127.0936173,아파트주차장
395,수지태영데시앙1차,경기도 용인시 수지구 수지로 166,37.3153691,127.0830441,아파트주차장
396,동부1차,경기도 용인시 수지구 수지로 323,37.3280158,127.0928698,아파트주차장
397,동천마을현대1차홈타운,경기도 용인시 수지구 수지로 487,37.3397236,127.0988942,아파트주차장
398,구성신일해피트리,경기도 용인시 기흥구 구성로 184,37.2906602,127.1300277,아파트주차장
399,래미안이스트팰리스4단지,경기도 용인시 수지구 동천로153번길 6,37.3356019,127.0850101,아파트주차장
400,래미안이스트팰리스1단지,경기도 용인시 수지구 동천로153번길 7,37.3363875,127.0880283,아파트주차장
401,동천 파크 자이 아파트,경기도 용인시 수지구 동천로153번길 79,37.3356424,127.086916,아파트주차장
402,동천더샵파크사이드,경기도 용인시 수지구 동천로178번길 4,37.3397068,127.0849429,아파트주차장
403,마평라이프,경기도 용인시 처인구 동부로 7,37.2320043,127.2143159,아파트주차장
404,포레나광교상현,경기도 용인시 수지구 수지로 17,37.3201986,127.0857095,아파트주차장
405,광교현대프레미오,경기도 용인시 수지구 수지로 41,37.3070642,127.0740607,아파트주차장
406,신갈삼익,경기도 용인시 기흥구 신갈로124번길 3,37.2783787,127.1062543,아파트주차장
407,자봉마을써니밸리,경기도 용인시 기흥구 사은로 274-22,37.2512824,127.1355454,아파트주차장
408,역북마을신성,경기도 용인시 처인구 명지로 15-5,37.2351715,127.189674,아파트주차장
409,역북마을금강,경기도 용인시 처인구 명지로 15-29,37.2346235,127.1915123,아파트주차장
410,역북마을보성,경기도 용인시 처인구 명지로 15-33,37.2349153,127.1916129,아파트주차장
411,삼라마이다스빌,경기도 용인시 처인구 명지로 307,37.2279881,127.2097069,아파트주차장
412,인정프린스3차,경기도 용인시 처인구 경안천로 368,37.2638714,127.2167134,아파트주차장
413,용인인정프린스2차,경기도 용인시 처인구 경안천로 378,37.2644087,127.2163425,아파트주차장
414,양우내안애 에듀파크,경기도 용인시 처인구 경안천로 112,37.2448753,127.2144711,아파트주차장
415,신동백아이파크,경기도 용인시 기흥구 언동로217번길 11,37.2775888,127.1453481,아파트주차장
416,신동백서해그랑블2차,경기도 용인시 기흥구 언동로217번길 31,37.277518,127.1473891,아파트주차장
417,우남퍼스트빌,경기도 용인시 수지구 신봉1로 27,37.319775,127.0806664,아파트주차장
418,서홍마을현대효성,경기도 용인시 수지구 신봉1로 28,37.3209663,127.0819607,아파트주차장
419,용인에스원스마트빌,경기도 용인시 처인구 백옥대로 1104,37.2340419,127.2094668,아파트주차장
420,흥덕마을주공4단지,경기도 용인시 기흥구 흥덕2로 46,37.2716868,127.0741818,아파트주차장
421,흥덕마을3단지,경기도 용인시 기흥구 흥덕2로 80,37.2744849,127.0749098,아파트주차장
422,흥덕마을7단지힐스테이트,경기도 용인시 기흥구 흥덕2로 126,37.2794202,127.0735256,아파트주차장
423,흥덕마을12단지,경기도 용인시 기흥구 흥덕3로 20,37.2714692,127.0840876,아파트주차장
424,흥덕마을14단지 호반베르디움,경기도 용인시 기흥구 흥덕3로 60,37.2739697,127.0831575,아파트주차장
425,우남퍼스트빌,경기도 용인시 처인구 금학로 91,37.2406834,127.1733614,아파트주차장
426,푸른마을 용인 자이 아파트,경기도 용인시 처인구 금학로 520,37.2343196,127.2185868,아파트주차장
427,진우,경기도 용인시 처인구 중부대로 1144,37.2390156,127.1717026,아파트주차장
428,청덕마을광도와이드빌,경기도 용인시 기흥구 언동로71번길 64,37.2876158,127.1456712,아파트주차장
429,연원마을벽산아파트,경기도 용인시 기흥구 연원로42번길 2,37.3008836,127.1103555,아파트주차장
430,연원마을삼성쉐르빌아파트,경기도 용인시 기흥구 연원로42번길 33,37.3012583,127.1145336,아파트주차장
431,유메이드,경기도 용인시 처인구 금령로 43,37.2351129,127.20094,아파트주차장
432,새릉골풍림,경기도 용인시 기흥구 기흥로116번길 7,37.2868139,127.1120132,아파트주차장
433,기흥파크뷰(새천년그린빌5단지),경기도 용인시 기흥구 기흥로116번길 60,37.2879835,127.1190086,아파트주차장
434,용인신갈푸르지오,경기도 용인시 기흥구 기흥로116번길 77,37.2898984,127.1178021,아파트주차장
435,초원마을성원상떼빌,경기도 용인시 기흥구 기흥로116번길 100,37.2893069,127.1224837,아파트주차장
436,예현마을현대홈타운,경기도 용인시 기흥구 예현로35번길 21,37.2413755,127.0679165,아파트주차장
437,인정프린스1차,경기도 용인시 처인구 금어로 6,37.2648788,127.2160344,아파트주차장
438,보평마을 삼정그린뷰 아파트,경기도 용인시 처인구 금어로 74,37.2653799,127.2228773,아파트주차장
439,금평마을영화,경기도 용인시 처인구 금어로 102,37.2655097,127.2259155,아파트주차장
440,한천마을금광베네스타,경기도 용인시 처인구 백옥대로 711,37.2002811,127.2075728,아파트주차장
441,에이스카운티아파트,경기도 용인시 처인구 백옥대로 737,37.192076,127.2068598,아파트주차장
442,금전마을리슈빌아파트,경기도 용인시 처인구 둔전로 15,37.2666255,127.2160929,아파트주차장
443,성복역 롯데캐슬파크나인아파트,경기도 용인시 수지구 성복1로 13,37.3175005,127.0653222,아파트주차장
444,더샵동천이스트포레아파트,경기도 용인시 수지구 수풍로 89,37.3318415,127.093177,아파트주차장
445,성복역 롯데캐슬 클라시엘 아파트,경기도 용인시 수지구 성복1로 35,37.3175005,127.0653222,아파트주차장
446,광교상현솔하임,경기도 용인시 수지구 상현로 6,37.3025489,127.074759,아파트주차장
447,죽전역솔하임,경기도 용인시 수지구 정든로 5,37.3274678,127.1145453,아파트주차장
448,동백하우스디카바나,경기도 용인시 기흥구 동백죽전대로527번길 34,37.2721371,127.1521978,아파트주차장
449,신봉동 동도센트리움,경기도 용인시 수지구 신봉3로 6,37.3264919,127.0657722,아파트주차장
450,힐스테이트 광교산,경기도 용인시 수지구 신봉2로 154,37.3288652,127.0722041,아파트주차장
451,한화포레나수지동천,경기도 용인시 수지구 고기로45번길 40,37.3414282,127.09015,아파트주차장
452,이편한세상용인파크카운티,경기 용인시 처인구 남사읍 한숲로33번길 36,37.2291545,127.2825314,아파트주차장
453,힐스테이트 구성 아파트,경기 용인시 기흥구 용인향교로 29,37.2967369,127.1202756,아파트주차장
454,교동마을LG자이,경기 용인시 기흥구 마북로 182,37.3052495,127.1256036,아파트주차장
455,광교마을46단지 광교스타클래스,경기 용인시 수지구 법조로 252,37.2993199,127.0735488,아파트주차장
456,교동마을쌍용,경기 용인시 기흥구 마북로154번길 23,37.3033372,127.1269241,아파트주차장
457,도담마을아이파크,경기 용인시 수지구 대지로 82,37.3293065,127.1178233,아파트주차장
458,광교마을46단지 광교스타클래스,경기 용인시 수지구 법조로 251,37.2993199,127.0735488,아파트주차장
459,진산마을삼성래미안6차,경기 용인시 수지구 진산로 108,37.3194814,127.0999077,아파트주차장
460,동일하이빌3단지,경기 용인시 수지구 신봉3로 25,37.3263184,127.0640869,아파트주차장
461,역북1단지 우남퍼스트빌 아파트,경기 용인시 처인구 낙은로 60,37.2414775,127.1962133,아파트주차장
462,보라마을현대모닝사이드2차,경기 용인시 기흥구 용구대로 1842,37.2528157,127.1063669,아파트주차장
463,죽전7차현대홈타운1단지,경기 용인시 수지구 탄천상로 7,37.3323031,127.1112603,아파트주차장
464,기흥더샵프라임뷰,경기 용인시 기흥구 구갈로 71-18,37.2816781,127.1101464,아파트주차장
465,기흥역롯데캐슬스카이,경기 용인시 기흥구 중부대로 375,37.2653654,127.1005782,아파트주차장
466,힐스테이트 서천 아파트,경기 용인시 기흥구 서천동로 22,37.2403129,127.0755947,아파트주차장
467,역북2단지 우남퍼스트빌아파트,경기 용인시 처인구 낙은로 59,37.2414775,127.1962133,아파트주차장
