,소재지명,도로명,위도,경도,시설구분
200,BHC강남대점,경기도 용인시 기흥구 강남동로 46,37.26970685,127.1318448,일반음식점
201,BHC보정점,경기도 용인시 기흥구 죽현로 8-20,37.31986137,127.1096596,일반음식점
203,BHC용인청덕점,경기도 용인시 기흥구 구성3로28번길 20,37.2952417,127.1521534,일반음식점
204,BHC죽전대박점,경기도 용인시 수지구 달맞이로 77,37.32690557,127.1192965,일반음식점
205,BHC치킨 성복점,경기도 용인시 수지구 성복1로 80,37.31568138,127.0712985,일반음식점
206,BHC치킨 흥덕점,경기도 용인시 기흥구 흥덕2로75번길 14,37.27442906,127.0725026,일반음식점
207,BHC치킨(동천풍덕천점),경기도 용인시 수지구 수풍로 107,37.3331729,127.0930729,일반음식점
209,BHC치킨전문점,경기도 용인시 기흥구 관곡로 51,37.28325345,127.111665,일반음식점
211,BLACK SQUARE M(블랙스퀘어엠),경기도 용인시 기흥구 흥덕2로75번길 9,37.27420558,127.0730227,일반음식점
212,BROWN BLACK(브라운블랙),경기도 용인시 기흥구 평촌1로1번길 9,37.28329437,127.1532175,일반음식점
213,"Bake, 상수씨",경기도 용인시 수지구 풍덕천로172번길 23,37.3238908,127.1016138,일반음식점
215,Beanlight(빈라이트),경기도 용인시 기흥구 중부대로 184,37.26915716,127.0905726,일반음식점
216,Bien(비엔),경기도 용인시 수지구 광교호수로 411,37.3009878,127.0814397,일반음식점
217,Black cups(블랙컵스),경기도 용인시 기흥구 죽전로15번길 12,37.32172006,127.1102144,일반음식점
218,BnB Burger and Beyond,경기도 용인시 기흥구 기흥역로 9,37.27490057,127.1153625,일반음식점
219,Brim(브림),경기도 용인시 처인구 남사면 처인성로 217,37.1144773,127.1519942,일반음식점
220,C.F숯불바베큐,경기도 용인시 기흥구 금화로 9,37.26175196,127.1052457,일반음식점
222,CAFE 덕,경기도 용인시 기흥구 동백죽전대로 444,37.27799636,127.1515898,일반음식점
223,CDI푸드(씨디아이푸드),경기도 용인시 기흥구 금화로108번길 28,37.26887778,127.106686,일반음식점
224,CGV광교상현점,경기도 용인시 수지구 광교중앙로295번길 9,37.29684222,127.0680481,일반음식점
225,CGV기흥,경기도 용인시 기흥구 기흥로 58,37.28043484,127.118053,일반음식점
226,CGV동백,경기도 용인시 기흥구 동백죽전대로 444,37.2779622,127.1516621,일반음식점
229,CafeJ(카페제이),경기도 용인시 기흥구 평촌2로1번길 25-1,37.27986049,127.1540629,일반음식점
230,Coffee .GA <커피가>,경기도 용인시 기흥구 동백죽전대로527번길 100-31,37.28290293,127.1417375,일반음식점
232,D.el(디이엘),경기도 용인시 수지구 용구대로2771번길 66,37.3354783,127.1057138,일반음식점
233,FFB하미소,경기도 용인시 기흥구 신갈로124번길 23-5,37.27819428,127.1082167,일반음식점
235,Fratello프라텔로,경기도 용인시 수지구 신봉1로 157,37.3270078,127.0690557,일반음식점
236,GTS버거 보라점,경기도 용인시 기흥구 한보라2로14번길 7-11,37.25359793,127.1117947,일반음식점
238,Hey(헤이)거기,경기도 용인시 기흥구 죽전로27번길 14-8,37.32190325,127.112081,일반음식점
239,J&FOOD(제이앤푸드),경기도 용인시 기흥구 서그내로15번길 33,37.24684412,127.0769093,일반음식점
240,JS(제이에스)당구클럽,경기도 용인시 기흥구 흥덕1로 30,37.2714328,127.0687477,일반음식점
242,KT구내식당,경기도 용인시 처인구 금학로 385,37.23799228,127.2063986,일반음식점
243,Kim's생돈가스,경기도 용인시 처인구 포곡읍 포곡로 128,37.2702171,127.2193718,일반음식점
244,Kirotti(기로띠),경기도 용인시 처인구 명지로 224,37.22631608,127.1998708,일반음식점
245,Kitaly(키탤리),경기도 용인시 기흥구 죽현로 29,37.31950562,127.1138713,일반음식점
247,LEALALA(레아라라),경기도 용인시 수지구 광교중앙로 338,37.30030383,127.0713407,일반음식점
248,LG수산,경기도 용인시 기흥구 연원로 1,37.30098574,127.1067784,일반음식점
249,LIBERO(리베로),경기도 용인시 기흥구 보정로 117,37.31984954,127.1142984,일반음식점
250,LULLABY(랄라바이),경기도 용인시 기흥구 동백죽전대로 205,37.26050262,127.1585948,일반음식점
251,La vieille bakery(라비엘르 베이커리),경기도 용인시 기흥구 신촌로47번길 6,37.3078219,127.1103009,일반음식점
252,Livfarm,경기도 용인시 수지구 성복1로 80,37.31568138,127.0712985,일반음식점
253,Loft(로프트),경기도 용인시 기흥구 한일로9번길 33,37.24122166,127.1009331,일반음식점
254,MYFLAVOUR(마이플레이버),경기도 용인시 기흥구 동백죽전대로527번길 98-8,37.28157958,127.1440716,일반음식점
256,Merci(메르시),경기도 용인시 기흥구 평촌2로1번길 13,37.28089754,127.1542161,일반음식점
257,MoLa pizza(몰라피자),경기도 용인시 수지구 현암로 165,37.33181723,127.12752,일반음식점
258,Moon's(문스),경기도 용인시 기흥구 죽전로15번길 15-3,37.32185456,127.1099992,일반음식점
259,Mubarak(무바락),경기도 용인시 처인구 포곡읍 전대로78번길 16-1,37.28640119,127.2172651,일반음식점
260,NADOZOA(나도조아),경기도 용인시 기흥구 중부대로 376,37.27146302,127.108872,일반음식점
261,NEW 마시왕,경기도 용인시 수지구 동천로 12,37.3415909,127.1012984,일반음식점
262,Noi,경기도 용인시 수지구 신봉2로 60,37.3280947,127.0748561,일반음식점
263,ONTHEGO(온더고),경기도 용인시 기흥구 죽전로15번길 11-20,37.32173444,127.1091082,일반음식점
264,On the street(온더스트릿),경기도 용인시 수지구 풍덕천로139번길 16-6,37.3250072,127.0962674,일반음식점
265,P101(피일공일),경기도 용인시 기흥구 지삼로250번길 101,37.22793861,127.1356102,일반음식점
266,PART ONE(파트원),경기도 용인시 처인구 양지면 용곡로 132,37.22732262,127.2807025,일반음식점
267,PD푸드,경기도 용인시 처인구 금령로 7-1,37.23495343,127.1970745,일반음식점
268,Pomme de terre(폼드테르),경기도 용인시 처인구 금령로40번길 15-5,37.23357641,127.2014654,일반음식점
269,ROCK POOL(롹풀),경기도 용인시 기흥구 기흥로 58-1,37.28002438,127.1193523,일반음식점
270,SEE(씨),경기도 용인시 기흥구 동백중앙로 267,37.27663776,127.1524421,일반음식점
271,SK네트웍스(주)워커힐코리아CC클럽하우스,경기도 용인시 처인구 이동읍 기흥단지로 579,37.2193055,127.1513215,일반음식점
272,SR디자인호텔,경기도 용인시 처인구 금령로90번길 5,37.23483313,127.2065787,일반음식점
273,SS식당,경기도 용인시 수지구 진산로11번길 2,37.31579736,127.0913413,일반음식점
274,SY푸드,경기도 용인시 수지구 풍덕천로129번길 8,37.32395357,127.0956569,일반음식점
