,소재지명,도로명,위도,경도,시설구분
198,동아재활용센터,"경기도 용인시 포곡읍 영문리 497-20,37.27893828,127.2197914,폐기물처리업체
199,드림푸드,경기도 용인시 처인구 백령로 34-8,37.26388284,127.1931769,폐기물처리업체
200,㈜세중,경기도 용인시 처인구 양지면 양대로 155,37.24805241,127.2872613,폐기물처리업체
201,㈜대경오엔티 용인2지점,경기도 용인시 처인구 백암면 고안로186번길 52-22,37.12209874,127.4100021,폐기물처리업체
202,신일기업,경기도 용인시 처인구 양지면 송주로273번길 13-16,37.2442472,127.2525679,폐기물처리업체
203,침목천국,경기도 용인시 백암면 고안리 640-6,37.14576398,127.4115021,폐기물처리업체
204,한솔농장,경기도 용인시 남사면 서촌로 133-15,37.142612,127.130655,폐기물처리업체
205,미소산업,경기도 용인시 처인구 금령로173번길 5,37.23504934,127.2147185,폐기물처리업체
206,㈜진성무역,경기도 용인시 처인구 모현읍 외개일로20번길 1,37.35167783,127.2339506,폐기물처리업체
207,㈜우주산업,경기도 용인시 처인구 원삼면 가재월로 147,37.1761988,127.3278105,폐기물처리업체
208,삼보종합상사,경기도 용인시 기흥구 지곡동 534-1,37.25046117,127.1299106,폐기물처리업체
209,효성개발,경기도 용인시 처인구 이동읍 백옥대로 657,37.19536406,127.2065432,폐기물처리업체
210,한국목재재생산업㈜,경기도 용인시 기흥구 고매로 186,37.22538832,127.1271869,폐기물처리업체
211,대림아스콘㈜,경기도 용인시 처인구 남사면 원암로 287,37.08865262,127.17869,폐기물처리업체
212,용진실업㈜,경기도 용인시 처인구 포곡읍 곡현로 119,37.29745805,127.2226529,폐기물처리업체
213,중앙실업(합명),경기도 용인시 처인구 포곡읍 에버랜드로376번길 154,37.29740051,127.2196527,폐기물처리업체
214,㈜청우실업,경기도 용인시 처인구 양지면 양주로 199,37.24380363,127.2619208,폐기물처리업체
215,대민환경,경기도 용인시 처인구 남사면 처인성로185번길 24,37.11419936,127.1509136,폐기물처리업체
216,덕영그린,경기도 용인시 기흥구 중동 838,37.275927,127.1513229,폐기물처리업체
217,(합자)용인환경,경기도 용인시 처인구 금학로265번길 2,37.23785211,127.1931565,폐기물처리업체
218,㈜청우실업,경기도 용인시 처인구 양지면 양주로 199,37.24380363,127.2619208,폐기물처리업체
219,㈜한우리환경,경기도 용인시 기흥구 민속촌로 28,37.25471762,127.1078584,폐기물처리업체
220,㈜중앙환경엔지니어링,경기도 용인시 기흥구 서그내로15번길 5-3,37.24623717,127.0738089,폐기물처리업체
221,용문산업㈜,경기도 용인시 처인구 백암면 가창로 29,37.19159035,127.3645023,폐기물처리업체
222,우영환경개발,경기도 용인시 처인구 백암면 백암로 213,37.16523312,127.3738565,폐기물처리업체
223,동우케미칼㈜,경기도 용인시 처인구 백암면 삼백로 367-21,37.10490393,127.3752271,폐기물처리업체
224,(주)화승리싸이클링,경기도 용인시 처인구 원삼면 원양로246번길 136-2,37.17708724,127.3191437,폐기물처리업체
225,금산리사이클링,"경기도 용인시 기흥구 구갈동 385-1,37.27615726,127.1131875,폐기물처리업체
226,온누리 주식회사,경기도 용인시 처인구 남사면 처인성로 957-4,37.17178289,127.1790175,폐기물처리업체
227,㈜영진그린,경기도 용인시 처인구 남사면 경기동로256번길 19,37.13789048,127.1560244,폐기물처리업체
228,㈜에스엠물류,경기도 용인시 기흥구 상갈로23번길 8,37.26871139,127.1069646,폐기물처리업체
229,태경산업㈜,경기도 용인시 기흥구 강남서로 9,37.27201729,127.1266096,폐기물처리업체
230,다성자원,경기도 용인시 기흥구 신구로22번길 19-16,37.27551899,127.1116081,폐기물처리업체
231,태영리사이클링주식회사,경기도 용인시 처인구 이동읍 안터로 62-51,37.15567526,127.2156226,폐기물처리업체
232,세명자원,경기도 용인시 수지구 고기로 197,37.35114589,127.0839411,폐기물처리업체
233,삼성환경자원,경기도 용인시 처인구 포곡읍 포곡로118번길 76,37.2674114,127.2261168,폐기물처리업체
234,주식회사 대박자원,경기도 용인시 처인구 남사면 봉무리4,37.13603832,127.1598584,폐기물처리업체
