시군명,사업장명,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,
용인시,피에스타(FIESTA),경기도 용인시 처인구 포곡읍 에버랜드로 199,경기도 용인시 처인구 포곡읍 유운리 551-1 ,17023,37.28996008,127.2165862,
용인시,피에프창 신세계백화점 경기점,"경기도 용인시 수지구 포은대로 536 (죽전동, 신세계백화점 7층)",경기도 용인시 수지구 죽전동 1285 신세계백화점 7층 ,16896,37.32500317,127.1081093,
용인시,피엠푸드(김량장점),"경기도 용인시 처인구 금령로13번길 13, 104호 (김량장동,어울림상가)",경기도 용인시 처인구 김량장동 526번지 어울림상가 104호,17048,37.23635936,127.1968829,
용인시,피자 어셈블 기흥점,"경기도 용인시 기흥구 신구로43번길 13-1, 1층 일부호 (신갈동)",경기도 용인시 기흥구 신갈동 42-19번지 일부호,16968,37.27579261,127.1079441,
용인시,피자굼터,"경기도 용인시 수지구 진산로 106 (풍덕천동,훼미리빌딩 116호)",경기도 용인시 수지구 풍덕천동 193-8번지 훼미리빌딩 116호,16923,37.3200412,127.0980776,
용인시,피자나라 치킨공주,"경기도 용인시 기흥구 구교동로118번길 14, 1층 102호 (마북동)",경기도 용인시 기흥구 마북동 162-47 102호,16910,37.30185148,127.1179108,
용인시,피자나라 치킨공주(수지구청점),"경기도 용인시 수지구 풍덕천로172번길 3-19, 1층 (풍덕천동)",경기도 용인시 수지구 풍덕천동 731-5 ,16833,37.3258812,127.1011179,
용인시,피자나라치킨공주,"경기도 용인시 처인구 금학로241번길 8 (역북동, 1층 일부)",경기도 용인시 처인구 역북동 414번지 1층 일부,17046,37.2385768,127.190679,
용인시,피자나라치킨공주,"경기도 용인시 기흥구 신구로43번길 12-1, 1층 일부호 (신갈동)",경기도 용인시 기흥구 신갈동 34-39 1층 일부 ,16968,37.27623824,127.1082156,
용인시,피자나라치킨공주(모현외대점),"경기도 용인시 처인구 모현읍 백옥대로2366번길 7-9, 1층 일부",경기도 용인시 처인구 모현읍 왕산리 812-1번지 헤어링 ,17035,37.3349238,127.2495495,
용인시,피자마루,"경기도 용인시 수지구 신봉1로 84, 233호 (신봉동, 신봉종합상가)",경기도 용인시 수지구 신봉동 40-2번지 신봉종합상가 233호,16815,37.3236787,127.0764088,
용인시,피자마루,"경기도 용인시 기흥구 기흥역로58번길 10, 근린생활시설동 2-B202호 (구갈동, 기흥역센트럴푸르지오)",경기도 용인시 기흥구 구갈동 234-5 기흥역센트럴푸르지오 근린생활시설동 2B202호,17066,37.27370744,127.1199255,
용인시,피자마루,경기도 용인시 처인구 포곡읍 전대로 75,경기도 용인시 처인구 포곡읍 전대리 186-10번지,17023,37.2846548,127.2175638,
용인시,피자마루 상갈점,"경기도 용인시 기흥구 금화로 89-1, 1층 일부호 (상갈동)",경기도 용인시 기흥구 상갈동 466-6번지 통문장영어 ,17073,37.26593534,127.1079642,
용인시,피자블랙앤푸드,"경기도 용인시 처인구 백암면 백암로201번길 39, 1층 일부",경기도 용인시 처인구 백암면 백암리 641-26 ,17178,37.16650278,127.3718205,
용인시,피자수퍼(능골점),"경기도 용인시 처인구 모현읍 능곡로 2, 1층 일부",경기도 용인시 처인구 모현읍 능원리 25-5번지 ,16884,37.3412001,127.1751578,
용인시,피자수퍼(흥덕점),"경기도 용인시 기흥구 흥덕2로87번길 18, 이씨티흥덕지구판매시설 D동 105호 (영덕동)",경기도 용인시 기흥구 영덕동 985-1번지 이씨티흥덕지구판매시설 D동 105호 ,16954,37.27560269,127.0721903,
용인시,피자스쿨,"경기도 용인시 처인구 고림로 20 (마평동, 주공아파트 상가동  1층 103호)",경기도 용인시 처인구 마평동 956번지 주공아파트 상가동  1층 103호,17153,37.2356084,127.2144608,
용인시,피자스쿨 죽전점,"경기도 용인시 수지구 정든로6번길 1, 103호 (죽전동)",경기도 용인시 수지구 죽전동 471번지 103호,16873,37.3270648,127.1134085,
용인시,피자알볼로 용인기흥점,"경기도 용인시 기흥구 구갈로 53-1 (구갈동, 1층 일부)",경기도 용인시 기흥구 구갈동 391-2번지 1층 일부,16971,37.2791507,127.1109705,
용인시,피자알볼로 죽전점,"경기도 용인시 수지구 현암로 119 (죽전동, 죽전메디뷰 101호)",경기도 용인시 수지구 죽전동 1177-3번지 죽전메디뷰 101호,16875,37.3318946,127.122386,
용인시,피자알볼로(상현점),"경기도 용인시 수지구 만현로 88 (상현동, 상현종합상가 102호)",경기도 용인시 수지구 상현동 66-9 ,16930,37.30887165,127.0852851,
용인시,피자알볼로용인중앙점,"경기도 용인시 처인구 금령로 21, 메디타워 1층 일부 (김량장동)",경기도 용인시 처인구 김량장동 294-16 메디타워 ,17050,37.23505661,127.1986524,
용인시,피자애 보정점,"경기도 용인시 기흥구 죽전로 46 (보정동, 타워시티 1층 111호)",경기도 용인시 기흥구 보정동 1265-1번지 타워시티 1층 111호,16898,37.3201806,127.1138272,
용인시,피자어셈블,"경기도 용인시 처인구 포곡읍 포곡로 113, 상일빌딩 1층 일부층",경기도 용인시 처인구 포곡읍 둔전리 154-1번지 상일빌딩 1층 일부 ,17027,37.2698234,127.2178148,
용인시,피자어셈블,"경기도 용인시 수지구 풍덕천로172번길 9-10, 103호 일부호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 69-53번지 ,16833,37.3248683,127.1009382,
용인시,피자어셈블(천리점),"경기도 용인시 처인구 이동읍 원천로 13, 1층 일부",경기도 용인시 처인구 이동읍 천리 755번지 ,17128,37.19346954,127.2079009,
용인시,피자어셈블백암점,"경기도 용인시 처인구 백암면 근창로 48-1, 1층 일부",경기도 용인시 처인구 백암면 근창리 21-3 미래전기 ,17177,37.16326437,127.3696859,
용인시,피자어셈블양지점,경기도 용인시 처인구 양지면 양지로143번길 18-11,경기도 용인시 처인구 양지면 양지리 464-2 ,17158,37.23581362,127.2854919,
용인시,피자오 동백점,"경기도 용인시 기흥구 동백중앙로 273, 동백 훼미리프라자Ⅱ 1층 116호 (중동)",경기도 용인시 기흥구 중동 830-2 동백 훼미리프라자Ⅱ 116호,17006,37.27701024,127.153433,
용인시,피자이딸리아나 수지점,"경기도 용인시 수지구 풍덕천로148번길 5-4, 1층 (풍덕천동)",경기도 용인시 수지구 풍덕천동 728-1 원두막 ,16835,37.32387962,127.0983068,
용인시,피자쟁이,"경기도 용인시 처인구 지삼로 470, 3층 (삼가동, 외6필지)","경기도 용인시 처인구 삼가동 421-3번지 외6필지, 3층",17090,37.2347419,127.1570764,
용인시,피자키친 용삼이,"경기도 용인시 기흥구 죽전로 29, 포레스트프라자 3층 304-4호 (보정동)",경기도 용인시 기흥구 보정동 1207-1 포레스트프라자 304-4호,16898,37.32077072,127.1120815,
용인시,피자파는집(용인포곡점),경기도 용인시 처인구 포곡읍 포곡로123번길 19 (1층일부),경기도 용인시 처인구 포곡읍 둔전리 171-9 1층일부 ,17027,37.27169251,127.2181548,
용인시,피자헛 용인구성본점,"경기도 용인시 기흥구 마북로 41 (마북동, 1층)",경기도 용인시 기흥구 마북동 317-2 1층 ,16917,37.29538492,127.116804,
용인시,피자헛 용인흥덕점,"경기도 용인시 기흥구 흥덕2로75번길 36-1, 101호 (영덕동)",경기도 용인시 기흥구 영덕동 987-2 101호호,16954,37.27414957,127.0700001,
용인시,피자헛용인수지점,"경기도 용인시 수지구 풍덕천로 191, 107호 (풍덕천동, 덕윤프라자)",경기도 용인시 수지구 풍덕천동 742 덕윤프라자 ,16832,37.32683802,127.1015192,
용인시,피제리아다문,"경기도 용인시 기흥구 죽전로15번길 11-8 (보정동, 1층)",경기도 용인시 기흥구 보정동 1186-10번지 1층,16897,37.3216531,127.1096324,
용인시,피치랑용인역북점,"경기도 용인시 처인구 금령로27번길 22-10, 1층 일부 (김량장동)",경기도 용인시 처인구 김량장동 320-1 ,17050,37.23613064,127.1991893,
용인시,피코아일랜드,"경기도 용인시 기흥구 중부대로 266 (영덕동, C동 4층 일부)",경기도 용인시 기흥구 영덕동 40-2 C동 4층 일부 ,17095,37.2695215,127.0970731,
용인시,픽스버거(FIX BURGER),"경기도 용인시 수지구 동천로 39, 동천코아프라자 1층 103호 (동천동)",경기도 용인시 수지구 동천동 371-5 동천코아프라자 ,16826,37.34039418,127.0986478,
용인시,픽칸테,"경기도 용인시 기흥구 동백3로11번길 7, 포스트타워 1층 102호 (중동)",경기도 용인시 기흥구 중동 851-3 포스트타워 1층 102호,17006,37.26950956,127.1530726,
용인시,필,"경기도 용인시 처인구 모현읍 오산로13번길 24, 1층 일부",경기도 용인시 처인구 모현읍 오산리 138-3 1층 일부 ,16885,37.32994299,127.1575584,
용인시,필씅상회(弼勝商會),"경기도 용인시 수지구 용구대로2801번길 15, 블루밍벽산3단지아파트 107호 (죽전동)",경기도 용인시 수지구 죽전동 941 블루밍벽산3단지아파트 ,16865,37.33503345,127.1074589,
용인시,필프리투(feel free to),"경기도 용인시 기흥구 흥덕1로 5-8, 대동메디칼 1층 일부호 (영덕동)",경기도 용인시 기흥구 영덕동 1277 대동메디칼 일부호,16954,37.2696576,127.0666984,
용인시,핏제리아 이태리옥,"경기도 용인시 기흥구 죽전로 23, 죽전엘림프라자2 1층 103호 (보정동)",경기도 용인시 기흥구 보정동 1197-3번지 죽전엘림프라자2 1층 103호 ,16897,37.32075889,127.1112238,
용인시,핏제리아체뽀,"경기도 용인시 처인구 명지로60번길 15-21, 1층 일부 (역북동)",경기도 용인시 처인구 역북동 776-1 ,17056,37.23021477,127.1877143,
용인시,핑거워시손세차&카페,"경기도 용인시 기흥구 흥덕2로87번길 5, 2층 (영덕동)",경기도 용인시 기흥구 영덕동 986-7 2층 ,16954,37.27517172,127.0734797,
용인시,핑크마티니,경기도 용인시 처인구 동부로 823 (해곡동),경기도 용인시 처인구 해곡동 154-1번지 ,17142,37.18919397,127.2770396,
용인시,핑크핑,"경기도 용인시 기흥구 죽전로 11, 미래시티 203호 (보정동)",경기도 용인시 기흥구 보정동 1195-3 미래시티 ,16897,37.32075444,127.1098695,
용인시,하나미스시(광교점),"경기도 용인시 수지구 광교중앙로 310, 204호 (상현동, 신명플라자)",경기도 용인시 수지구 상현동 1131-3 신명플라자 204호,16943,37.29767502,127.0697534,
용인시,하나식당,"경기도 용인시 기흥구 구성로63번길 14 (언남동, 나동 1층 일부)",경기도 용인시 기흥구 언남동 344-2 나동 1층 일부 ,16917,37.29586619,127.117896,
용인시,하나출장부페,"경기도 용인시 기흥구 구성1로 22 (청덕동, 대림프라자 202호 일부)",경기도 용인시 기흥구 청덕동 546-2 대림프라자 202호 일부 ,16914,37.29194052,127.1453767,
용인시,하남돼지집,"경기도 용인시 기흥구 관곡로 92, 108호 (구갈동, 신건프라자)",경기도 용인시 기흥구 구갈동 353-4 신건프라자 108호,16972,37.28048314,127.1134954,
용인시,하남돼지집 보라점,"경기도 용인시 기흥구 한보라2로 5-11 (보라동, 2층일부)",경기도 용인시 기흥구 보라동 578-5 2층일부 ,17079,37.25489281,127.1108409,
용인시,하남돼지집용인동백점,"경기도 용인시 기흥구 동백5로 21-8 (중동,동백지스타 113호,114호)","경기도 용인시 기흥구 중동 830-1번지 동백지스타 113호,114호",17006,37.2769876,127.1528554,
용인시,하남돼지집용인역북점,"경기도 용인시 처인구 명지로60번길 8-4, 1층 108~109호 (역북동)",경기도 용인시 처인구 역북동 760 1층 108~109호 ,17056,37.23095397,127.1877338,
용인시,하남돼지집용인한숲시티점,"경기도 용인시 처인구 남사면 한숲로 84, 근린생활시설동 1층 112,113호 (e편한세상 용인 한숲시티)","경기도 용인시 처인구 남사면 완장리 954번지 e편한세상 용인 한숲시티 근린생활시설동 112,113호 ",17117,37.1538893,127.1720416,
용인시,하노이별 기흥점,"경기도 용인시 기흥구 기흥역로 63, 상가동 1층 일부호 (구갈동, 힐스테이트 기흥)",경기도 용인시 기흥구 구갈동 234 힐스테이트 기흥 ,17065,37.27533201,127.1177629,
용인시,하누물,경기도 용인시 처인구 포곡읍 포곡로 82 (386-14),경기도 용인시 처인구 포곡읍 둔전리 386-12번지 386-14,17027,37.2679091,127.2151261,
용인시,하누와양,"경기도 용인시 처인구 양지면 남평로 234, 1층 일부",경기도 용인시 처인구 양지면 제일리 331-5번지 ,17162,37.22802858,127.3065897,
용인시,하늘다리,"경기도 용인시 처인구 모현읍 외대로26번길 15-11, 1층 일부",경기도 용인시 처인구 모현읍 왕산리 480-5 삼일슈퍼 ,17035,37.33503913,127.2529583,
용인시,하늘마을식당,경기도 용인시 기흥구 마북로247번길 90 (마북동),경기도 용인시 기흥구 마북동 21-24 ,16891,37.31651644,127.1290322,
용인시,하늘빛카페 디저트힐 광교점,"경기도 용인시 수지구 광교중앙로 338, 광교 우미 뉴브 2층 R-202호 일부호 (상현동)",경기도 용인시 수지구 상현동 508-4번지 광교 우미 뉴브 ,16942,37.30037249,127.0711415,
용인시,하늘식당,경기도 용인시 처인구 남사면 처인성로 563,경기도 용인시 처인구 남사면 아곡리 538-3번지 1층일부,17120,37.1386768,127.1676071,
용인시,하늘정원레스토랑,"경기도 용인시 처인구 용문로 118 (김량장동,5층)",경기도 용인시 처인구 김량장동 316-17 5층 ,17050,37.23669795,127.1989615,
용인시,하다코참치,"경기도 용인시 수지구 광교중앙로 301 (상현동, 드림타워 202호)",경기도 용인시 수지구 상현동 1117-7번지 드림타워 202호 ,16944,37.29687793,127.0686346,
용인시,하랑푸드,"경기도 용인시 처인구 중부대로1343번길 10-17, 1층 (역북동)",경기도 용인시 처인구 역북동 483-16 1층 일부 ,17048,37.23599465,127.1953567,
용인시,하루,"경기도 용인시 기흥구 동백5로 22, 쥬네브문월드빌딩 가동 1층 101호 (중동)",경기도 용인시 기흥구 중동 838 쥬네브문월드빌딩 가동 101호,17006,37.27590419,127.1512723,
용인시,하루(HAROO),경기도 용인시 수지구 풍덕천로 146-1 (풍덕천동),경기도 용인시 수지구 풍덕천동 717-5번지 ,16835,37.3240398,127.0976964,
용인시,하루끝,"경기도 용인시 기흥구 관곡로 56, 1층 101호 (구갈동)",경기도 용인시 기흥구 구갈동 346-2 ,16972,37.28282208,127.1120621,
용인시,하루노히,"경기도 용인시 수지구 성복2로 51, B동 208호 (성복동,데이파크)",경기도 용인시 수지구 성복동 89번지 데이파크 B동 208호,16849,37.3131086,127.0781809,
