,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,Latitude,Longitude,이용가능시간,이용자 제한,지번주소,행정동
102,한국전력,에이스카운티,3,AC완속,경기도,용인시,경기도 용인시 처인구 이동면 백옥대로 737,37.192076,127.2068598,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 이동읍 천리 1142 에이스카운티아파트,이동읍
103,한국전력,엘지빌리지 5차 A단지,2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉동 신봉1로 5,37.3188007,127.0826166,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 수지구 신봉동 871-2,신봉동
104,한국전력,엘지빌리지 5차 A단지,3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉동 신봉1로 5,37.3188007,127.0826166,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 수지구 신봉동 871-2,신봉동
105,한국전력,엘지빌리지 5차 A단지,4,AC완속,경기도,용인시,경기도 용인시 수지구 신봉동 신봉1로 5,37.3188007,127.0826166,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 수지구 신봉동 871-2,신봉동
106,한국전력,예현마을현대홈타운,2,AC완속,경기도,용인시,경기도 용인시 기흥구 서천동 예현로35번길 21,37.2413755,127.0679165,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 기흥구 서천동 705 예현마을 현대홈타운,서농동
107,한국전력,예현마을현대홈타운,3,AC완속,경기도,용인시,경기도 용인시 기흥구 서천동 예현로35번길 21,37.2413755,127.0679165,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 기흥구 서천동 705 예현마을 현대홈타운,서농동
108,한국전력,용인 금광베네스타,2,AC완속,경기도,용인시,경기도 용인시 처인구 이동면 백옥대로 711,37.2002811,127.2075728,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 이동읍 천리 1134 한천마을 금광베네스타아파트,이동읍
109,한국전력,용인수목원우림필유,1,AC완속,경기도,용인시,경기도 용인시 처인구 포곡읍 삼계리 672,37.2946122,127.2378268,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 포곡읍 삼계리 672 우림필유아파트,포곡읍
110,한국전력,용인수목원우림필유,2,AC완속,경기도,용인시,경기도 용인시 처인구 포곡읍 삼계리 672,37.2946122,127.2378268,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 포곡읍 삼계리 672 우림필유아파트,포곡읍
111,한국전력,용인수목원우림필유,3,AC완속,경기도,용인시,경기도 용인시 처인구 포곡읍 삼계리 672,37.2946122,127.2378268,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 포곡읍 삼계리 672 우림필유아파트,포곡읍
112,한국전력,용인지사,2,AC완속,경기도,용인시,경기도 용인시 처인구 금령로78번길 5,37.2345782,127.2055787,주중/주말 : 06시~23시,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 김량장동 87-15 한국전력공사용인지사,중앙동
113,한국전력,용인지사,3,AC완속,경기도,용인시,경기도 용인시 처인구 금령로78번길 5,37.2345782,127.2055787,주중/주말 : 06시~23시,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 김량장동 87-15 한국전력공사용인지사,중앙동
114,한국전력,용인지사,4,AC완속,경기도,용인시,경기도 용인시 처인구 금령로78번길 5,37.2345782,127.2055787,주중/주말 : 06시~23시,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 김량장동 87-15 한국전력공사용인지사,중앙동
115,한국전력,용인지사,5,AC완속,경기도,용인시,경기도 용인시 처인구 금령로78번길 5,37.2345782,127.2055787,주중/주말 : 06시~23시,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 김량장동 87-15 한국전력공사용인지사,중앙동
116,한국전력,용인지사,6,AC완속,경기도,용인시,경기도 용인시 처인구 금령로78번길 5,37.2345782,127.2055787,주중/주말 : 06시~23시,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 김량장동 87-15 한국전력공사용인지사,중앙동
117,한국전력,용인지사,7,AC완속,경기도,용인시,경기도 용인시 처인구 금령로78번길 5,37.2345782,127.2055787,주중/주말 : 06시~23시,제한없음,경기도 용인시 처인구 김량장동 87-15 한국전력공사용인지사,중앙동
118,한국전력,용인지사,8,AC완속,경기도,용인시,경기도 용인시 처인구 금령로78번길 5,37.2345782,127.2055787,주중/주말 : 06시~23시,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 김량장동 87-15 한국전력공사용인지사,중앙동
119,한국전력,용인행정타운 두산위브2단지,2,AC완속,경기도,용인시,경기도 용인시 처인구 삼가동 지삼로 590,37.2383261,127.1610529,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 삼가동 186-1,역삼동
120,한국전력,용인행정타운 두산위브2단지,3,AC완속,경기도,용인시,경기도 용인시 처인구 삼가동 지삼로 590,37.2383261,127.1610529,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 삼가동 186-1,역삼동
121,한국전력,육군용인관사,1,AC완속,경기도,용인시,경기도 용인시 처인구 중보대로 1340,37.2335009,127.1935066,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 김량장동 525,중앙동
122,한국전력,죽전 동성1차,1,AC완속,경기도,용인시,"경기도 용인시 수지구 용구대로 2742 (죽전동, 동성1차아파트)",37.330201,127.109163,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 수지구 죽전동 501 동성1차아파트,죽전2동
123,한국전력,죽전 동성1차,2,AC완속,경기도,용인시,"경기도 용인시 수지구 용구대로 2742 (죽전동, 동성1차아파트)",37.330201,127.109163,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 수지구 죽전동 501 동성1차아파트,죽전2동
124,한국전력,죽전1차힐데스하임,1,AC완속,경기도,용인시,경기도 용인시 기흥구 보정동 신촌로 93,37.3067158,127.1121496,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 기흥구 보정동 1308,보정동
125,한국전력,행정타운늘푸른오스카빌 아파트,2,AC완속,경기도,용인시,경기도 용인시 처인구 삼가동 중부대로1158번길 12,37.2377369,127.1704115,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 삼가동 552 행정타운늘푸른오스카빌,역삼동
126,한국전력,행정타운늘푸른오스카빌 아파트,3,AC완속,경기도,용인시,경기도 용인시 처인구 삼가동 중부대로1158번길 12,37.2377369,127.1704115,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 삼가동 552 행정타운늘푸른오스카빌,역삼동
127,한국전력,행정타운늘푸른오스카빌 아파트2단지,1,AC완속,경기도,용인시,경기도 용인시 처인구 삼가동 중부대로1158번길 12,37.2377369,127.1704115,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 삼가동 552 행정타운늘푸른오스카빌,역삼동
128,한국전력,행정타운늘푸른오스카빌 아파트2단지,2,AC완속,경기도,용인시,경기도 용인시 처인구 삼가동 중부대로1158번길 12,37.2377369,127.1704115,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 삼가동 552 행정타운늘푸른오스카빌,역삼동
129,한국전력,행정타운늘푸른오스카빌 아파트3단지,1,AC완속,경기도,용인시,경기도 용인시 처인구 삼가동 중부대로1158번길 12,37.2377369,127.1704115,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 삼가동 552 행정타운늘푸른오스카빌,역삼동
130,한국전력,행정타운늘푸른오스카빌 아파트3단지,2,AC완속,경기도,용인시,경기도 용인시 처인구 삼가동 중부대로1158번길 12,37.2377369,127.1704115,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 처인구 삼가동 552 행정타운늘푸른오스카빌,역삼동
131,한국전력,현대모닝사이드1차,2,AC완속,경기도,용인시,경기도 용인시 기흥구 사은로126번길 46(보라동),37.2522675,127.1205248,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 기흥구 보라동 570 민속마을 현대모닝사이드 아파트,보라동
132,한국전력,현대모닝사이드1차,3,AC완속,경기도,용인시,경기도 용인시 기흥구 사은로126번길 46(보라동),37.2522675,127.1205248,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 기흥구 보라동 570 민속마을 현대모닝사이드 아파트,보라동
133,한국전력,현대모닝사이드1차,4,AC완속,경기도,용인시,경기도 용인시 기흥구 사은로126번길 46(보라동),37.2522675,127.1205248,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 기흥구 보라동 570 민속마을 현대모닝사이드 아파트,보라동
134,한국전력,현대모닝사이드1차,5,AC완속,경기도,용인시,경기도 용인시 기흥구 사은로126번길 46(보라동),37.2522675,127.1205248,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 기흥구 보라동 570 민속마을 현대모닝사이드 아파트,보라동
135,한국전력,현대프레미오아파트,2,AC완속,경기도,용인시,경기도 용인시 수지구 상현동 수지로 41,37.3032495,127.0796515,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 수지구 상현동 168-1 광교 현대프레미오아파트,상현1동
136,한국전력,호반베르디움,1,AC완속,경기도,용인시,경기도 용인시 기흥구 청덕동 구성로 411,37.2933522,127.153834,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 기흥구 청덕동 567 물푸레마을8단지 호반베르디움,구성동
137,한국전력,호반베르디움,2,AC완속,경기도,용인시,경기도 용인시 기흥구 청덕동 구성로 411,37.2933522,127.153834,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 기흥구 청덕동 567 물푸레마을8단지 호반베르디움,구성동
138,한국전력,호반베르디움,3,AC완속,경기도,용인시,경기도 용인시 기흥구 청덕동 구성로 411,37.2933522,127.153834,24시간,입주자외 출입제한 (긴급상황 이용가능),경기도 용인시 기흥구 청덕동 567 물푸레마을8단지 호반베르디움,구성동
139,한국전력,흥덕힐스테이트 아파트,2,AC완속,경기도,용인시,경기도 용인시 기흥구 영덕동 흥덕2로 126,37.2794202,127.0735256,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 기흥구 영덕동 969 흥덕마을7단지흥덕힐스테이트아파트,영덕1동
140,한국전력,흥덕힐스테이트 아파트,3,AC완속,경기도,용인시,경기도 용인시 기흥구 영덕동 흥덕2로 126,37.2794202,127.0735256,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 기흥구 영덕동 969 흥덕마을7단지흥덕힐스테이트아파트,영덕1동
141,한국전력,흥덕힐스테이트 아파트,4,AC완속,경기도,용인시,경기도 용인시 기흥구 영덕동 흥덕2로 126,37.2794202,127.0735256,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 기흥구 영덕동 969 흥덕마을7단지흥덕힐스테이트아파트,영덕1동
142,한국전기차충전서비스,금화마을주공5단지아파트,1,AC완속,경기도,용인시,경기도 용인시 기흥구 금화로82번길 17,37.2663947,127.1121786,24시간,거주자외 출입제한,경기도 용인시 기흥구 상갈동 454 금화마을주공5단지아파트,상갈동
143,한국전기차충전서비스,금화마을주공5단지아파트,2,AC완속,경기도,용인시,경기도 용인시 기흥구 금화로82번길 17,37.2663947,127.1121786,24시간,거주자외 출입제한,경기도 용인시 기흥구 상갈동 454 금화마을주공5단지아파트,상갈동
144,한국전기차충전서비스,금화마을주공5단지아파트,3,AC완속,경기도,용인시,경기도 용인시 기흥구 금화로82번길 17,37.2663947,127.1121786,24시간,거주자외 출입제한,경기도 용인시 기흥구 상갈동 454 금화마을주공5단지아파트,상갈동
145,한국전기차충전서비스,금화마을주공5단지아파트,4,AC완속,경기도,용인시,경기도 용인시 기흥구 금화로82번길 17,37.2663947,127.1121786,24시간,거주자외 출입제한,경기도 용인시 기흥구 상갈동 454 금화마을주공5단지아파트,상갈동
146,한국전기차충전서비스,금화마을주공5단지아파트,5,AC완속,경기도,용인시,경기도 용인시 기흥구 금화로82번길 17,37.2663947,127.1121786,24시간,거주자외 출입제한,경기도 용인시 기흥구 상갈동 454 금화마을주공5단지아파트,상갈동
147,한국전기차충전서비스,금화마을주공5단지아파트,6,AC완속,경기도,용인시,경기도 용인시 기흥구 금화로82번길 17,37.2663947,127.1121786,24시간,거주자외 출입제한,경기도 용인시 기흥구 상갈동 454 금화마을주공5단지아파트,상갈동
