,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한
3120,한국전기차인프라기술,용인서천2차아이파크605동,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서천동로21번길 11-22(서천2차 아이파크),24시간,거주자외 출입제한
3121,한국전기차인프라기술,용인서천2차아이파크605동,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서천동로21번길 11-22(서천2차 아이파크),24시간,거주자외 출입제한
3122,한국전기차인프라기술,용인서천2차아이파크605동,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서천동로21번길 11-22(서천2차 아이파크),24시간,거주자외 출입제한
3123,한국전기차인프라기술,용인서천2차아이파크605동,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서천동로21번길 11-22(서천2차 아이파크),24시간,거주자외 출입제한
3124,한국전기차인프라기술,용인서천2차아이파크605동,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서천동로21번길 11-22(서천2차 아이파크),24시간,거주자외 출입제한
3125,한국전기차인프라기술,용인서홍마을한일102동,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 신봉1로48번길 29(서홍마을 한일아파트),24시간,거주자외 출입제한
3126,한국전기차인프라기술,용인서홍마을한일102동,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 신봉1로48번길 29(서홍마을 한일아파트),24시간,거주자외 출입제한
3127,한국전기차인프라기술,용인수지금호베스트빌디에듀1주차장,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 59(827 금호베스트빌1단지아파트),24시간,거주자외 출입제한
3128,한국전기차인프라기술,용인수지금호베스트빌디에듀1주차장,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 59(827 금호베스트빌1단지아파트),24시간,거주자외 출입제한
3129,한국전기차인프라기술,용인수지금호베스트빌디에듀1주차장,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 상현로 59(827 금호베스트빌1단지아파트),24시간,거주자외 출입제한
